beginning_est_in_datetime,mw,PRCP,TMIN,TMAX,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,lag_1,lag_2,lag_24,lag_48,lag_168
2024-09-29 09:00:00-04:00,12963.98,0.36,66.0,79.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12445.24,11934.88,13642.21,14926.97,12676.8
2024-09-29 10:00:00-04:00,13399.23,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12963.98,12445.24,14386.2,15169.4,13048.82
2024-09-29 11:00:00-04:00,13996.62,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13399.23,12963.98,15146.96,15363.64,13410.71
2024-09-29 12:00:00-04:00,14630.73,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13996.62,13399.23,15883.1,15594.37,13664.92
2024-09-29 13:00:00-04:00,15006.16,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14630.73,13996.62,16338.35,15696.34,13986.96
2024-09-29 14:00:00-04:00,15218.25,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15006.16,14630.73,16608.26,15657.34,14122.32
2024-09-29 15:00:00-04:00,15434.22,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15218.25,15006.16,16826.42,15599.68,14208.98
2024-09-29 16:00:00-04:00,15605.21,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15434.22,15218.25,16998.21,15647.78,14347.84
2024-09-29 17:00:00-04:00,15789.29,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15605.21,15434.22,16971.75,15795.63,14542.92
2024-09-29 18:00:00-04:00,15834.47,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15789.29,15605.21,16547.91,15791.79,14635.81
2024-09-29 19:00:00-04:00,15798.21,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15834.47,15789.29,16112.74,15833.56,14677.13
2024-09-29 20:00:00-04:00,15349.67,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15798.21,15834.47,15537.99,15587.92,14417.91
2024-09-29 21:00:00-04:00,14637.46,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15349.67,15798.21,14892.5,15155.49,13768.06
2024-09-29 22:00:00-04:00,13860.96,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14637.46,15349.67,14166.37,14561.5,12984.56
2024-09-29 23:00:00-04:00,13054.71,0.36,66.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13860.96,14637.46,13439.59,13851.18,12209.18
2024-09-30 00:00:00-04:00,12435.98,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13054.71,13860.96,12819.08,13311.46,11607.99
2024-09-30 01:00:00-04:00,12072.35,2.865,63.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12435.98,13054.71,12276.83,12821.43,11208.22
2024-09-30 02:00:00-04:00,11772.97,2.865,63.0,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12072.35,12435.98,11900.76,12428.01,10978.38
2024-09-30 03:00:00-04:00,11675.87,2.865,63.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11772.97,12072.35,11642.44,12168.29,10891.41
2024-09-30 04:00:00-04:00,11839.13,2.865,63.0,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11675.87,11772.97,11548.11,12010.84,11011.6
2024-09-30 05:00:00-04:00,12246.6,2.865,63.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11839.13,11675.87,11528.99,11960.97,11508.7
2024-09-30 06:00:00-04:00,13011.39,2.865,63.0,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12246.6,11839.13,11713.78,12137.48,12325.97
2024-09-30 07:00:00-04:00,13507.06,2.865,63.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13011.39,12246.6,11934.88,12298.56,12798.33
2024-09-30 08:00:00-04:00,13817.31,2.865,63.0,73.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13507.06,13011.39,12445.24,12950.56,12944.51
2024-09-30 09:00:00-04:00,14053.34,2.865,63.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13817.31,13507.06,12963.98,13642.21,13023.88
2024-09-30 10:00:00-04:00,14233.49,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14053.34,13817.31,13399.23,14386.2,13214.16
2024-09-30 11:00:00-04:00,14454.57,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14233.49,14053.34,13996.62,15146.96,13420.52
2024-09-30 12:00:00-04:00,14546.0,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14454.57,14233.49,14630.73,15883.1,13673.5
2024-09-30 13:00:00-04:00,14661.26,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14546.0,14454.57,15006.16,16338.35,13952.14
2024-09-30 14:00:00-04:00,14702.67,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14661.26,14546.0,15218.25,16608.26,14055.12
2024-09-30 15:00:00-04:00,14752.1,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14702.67,14661.26,15434.22,16826.42,14240.99
2024-09-30 16:00:00-04:00,14825.9,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14752.1,14702.67,15605.21,16998.21,14427.35
2024-09-30 17:00:00-04:00,14891.41,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14825.9,14752.1,15789.29,16971.75,14564.61
2024-09-30 18:00:00-04:00,14981.29,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14891.41,14825.9,15834.47,16547.91,14644.39
2024-09-30 19:00:00-04:00,14980.64,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14981.29,14891.41,15798.21,16112.74,14697.37
2024-09-30 20:00:00-04:00,14654.52,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14980.64,14981.29,15349.67,15537.99,14357.44
2024-09-30 21:00:00-04:00,14036.49,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14654.52,14980.64,14637.46,14892.5,13734.36
2024-09-30 22:00:00-04:00,13292.04,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14036.49,14654.52,13860.96,14166.37,13011.33
2024-09-30 23:00:00-04:00,12595.34,2.865,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13292.04,14036.49,13054.71,13439.59,12210.68
2024-10-01 00:00:00-04:00,12059.588,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12595.34,13292.04,12435.98,12819.08,11649.66
2024-10-01 01:00:00-04:00,11675.212,1.885,61.0,64.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12059.588,12595.34,12072.35,12276.83,11257.98
2024-10-01 02:00:00-04:00,11413.668,1.885,61.0,64.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11675.212,12059.588,11772.97,11900.76,11103.54
2024-10-01 03:00:00-04:00,11335.726,1.885,61.0,64.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11413.668,11675.212,11675.87,11642.44,11005.54
2024-10-01 04:00:00-04:00,11379.487,1.885,61.0,64.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11335.726,11413.668,11839.13,11548.11,11121.35
2024-10-01 05:00:00-04:00,11863.924,1.885,61.0,64.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11379.487,11335.726,12246.6,11528.99,11590.36
2024-10-01 06:00:00-04:00,12689.91,1.885,61.0,64.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11863.924,11379.487,13011.39,11713.78,12457.45
2024-10-01 07:00:00-04:00,13323.091,1.885,61.0,64.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12689.91,11863.924,13507.06,11934.88,13047.18
2024-10-01 08:00:00-04:00,13528.031,1.885,61.0,64.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13323.091,12689.91,13817.31,12445.24,13268.66
2024-10-01 09:00:00-04:00,13721.435,1.885,61.0,64.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13528.031,13323.091,14053.34,12963.98,13390.59
2024-10-01 10:00:00-04:00,13861.27,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13721.435,13528.031,14233.49,13399.23,13523.51
2024-10-01 11:00:00-04:00,13892.064,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13861.27,13721.435,14454.57,13996.62,13592.71
2024-10-01 12:00:00-04:00,13923.215,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13892.064,13861.27,14546.0,14630.73,13617.16
2024-10-01 13:00:00-04:00,13955.347,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13923.215,13892.064,14661.26,15006.16,13573.3
2024-10-01 14:00:00-04:00,13985.132,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13955.347,13923.215,14702.67,15218.25,13536.07
2024-10-01 15:00:00-04:00,14056.562,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13985.132,13955.347,14752.1,15434.22,13582.52
2024-10-01 16:00:00-04:00,14241.682,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14056.562,13985.132,14825.9,15605.21,13781.33
2024-10-01 17:00:00-04:00,14373.204,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14241.682,14056.562,14891.41,15789.29,13946.53
2024-10-01 18:00:00-04:00,14487.22,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14373.204,14241.682,14981.29,15834.47,14062.01
2024-10-01 19:00:00-04:00,14580.18,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14487.22,14373.204,14980.64,15798.21,14179.04
2024-10-01 20:00:00-04:00,14331.179,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14580.18,14487.22,14654.52,15349.67,13940.16
2024-10-01 21:00:00-04:00,13775.591,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14331.179,14580.18,14036.49,14637.46,13442.63
2024-10-01 22:00:00-04:00,13126.089,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13775.591,14331.179,13292.04,13860.96,12940.56
2024-10-01 23:00:00-04:00,12417.234,1.885,61.0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13126.089,13775.591,12595.34,13054.71,12088.54
2024-10-02 00:00:00-04:00,11842.375,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12417.234,13126.089,12059.588,12435.98,11613.03
2024-10-02 01:00:00-04:00,11495.014,0.24,61.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11842.375,12417.234,11675.212,12072.35,11256.85
2024-10-02 02:00:00-04:00,11231.247,0.24,61.0,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11495.014,11842.375,11413.668,11772.97,11074.92
2024-10-02 03:00:00-04:00,11158.482,0.24,61.0,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11231.247,11495.014,11335.726,11675.87,10978.73
2024-10-02 04:00:00-04:00,11258.451,0.24,61.0,68.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11158.482,11231.247,11379.487,11839.13,11141.54
2024-10-02 05:00:00-04:00,11755.612,0.24,61.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11258.451,11158.482,11863.924,12246.6,11653.61
2024-10-02 06:00:00-04:00,12574.105,0.24,61.0,68.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11755.612,11258.451,12689.91,13011.39,12538.26
2024-10-02 07:00:00-04:00,13075.515,0.24,61.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12574.105,11755.612,13323.091,13507.06,13086.77
2024-10-02 08:00:00-04:00,13262.803,0.24,61.0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13075.515,12574.105,13528.031,13817.31,13367.49
2024-10-02 09:00:00-04:00,13331.335,0.24,61.0,68.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13262.803,13075.515,13721.435,14053.34,13441.82
2024-10-02 10:00:00-04:00,13477.222,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13331.335,13262.803,13861.27,14233.49,13581.39
2024-10-02 11:00:00-04:00,13607.116,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13477.222,13331.335,13892.064,14454.57,13756.6
2024-10-02 12:00:00-04:00,13751.731,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13607.116,13477.222,13923.215,14546.0,13997.34
2024-10-02 13:00:00-04:00,13891.611,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13751.731,13607.116,13955.347,14661.26,14258.26
2024-10-02 14:00:00-04:00,13968.481,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13891.611,13751.731,13985.132,14702.67,14476.0
2024-10-02 15:00:00-04:00,14165.131,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13968.481,13891.611,14056.562,14752.1,14834.14
2024-10-02 16:00:00-04:00,14415.219,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14165.131,13968.481,14241.682,14825.9,15136.9
2024-10-02 17:00:00-04:00,14505.206,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14415.219,14165.131,14373.204,14891.41,15337.32
2024-10-02 18:00:00-04:00,14616.164,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14505.206,14415.219,14487.22,14981.29,15392.35
2024-10-02 19:00:00-04:00,14677.812,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14616.164,14505.206,14580.18,14980.64,15402.05
2024-10-02 20:00:00-04:00,14384.354,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14677.812,14616.164,14331.179,14654.52,15120.65
2024-10-02 21:00:00-04:00,13802.309,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14384.354,14677.812,13775.591,14036.49,14545.75
2024-10-02 22:00:00-04:00,13110.425,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13802.309,14384.354,13126.089,13292.04,13781.96
2024-10-02 23:00:00-04:00,12429.433,0.24,61.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13110.425,13802.309,12417.234,12595.34,13009.7
2024-10-03 00:00:00-04:00,11824.076,0.155,62.5,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12429.433,13110.425,11842.375,12059.588,12458.88
2024-10-03 01:00:00-04:00,11441.218,0.155,62.5,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11824.076,12429.433,11495.014,11675.212,12091.75
2024-10-03 02:00:00-04:00,11155.043,0.155,62.5,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11441.218,11824.076,11231.247,11413.668,11853.3
2024-10-03 03:00:00-04:00,11127.376,0.155,62.5,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11155.043,11441.218,11158.482,11335.726,11725.28
2024-10-03 04:00:00-04:00,11240.606,0.155,62.5,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11127.376,11155.043,11258.451,11379.487,11828.87
2024-10-03 05:00:00-04:00,11639.355,0.155,62.5,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11240.606,11127.376,11755.612,11863.924,12293.15
2024-10-03 06:00:00-04:00,12391.079,0.155,62.5,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11639.355,11240.606,12574.105,12689.91,13186.42
2024-10-03 07:00:00-04:00,12845.489,0.155,62.5,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12391.079,11639.355,13075.515,13323.091,13747.99
2024-10-03 08:00:00-04:00,12992.841,0.155,62.5,73.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12845.489,12391.079,13262.803,13528.031,13978.02
2024-10-03 09:00:00-04:00,13200.523,0.155,62.5,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12992.841,12845.489,13331.335,13721.435,14330.88
2024-10-03 10:00:00-04:00,13399.616,0.155,62.5,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13200.523,12992.841,13477.222,13861.27,14732.43
